Text,Topic,Emotion
Đang Hôm nay trời đẹp đi ngủ nướng quá xá đã,Đời sống thường ngày,Vui vẻ
Đang Thuyết trình bài tập nhóm thành công rực rỡ hihi,Học tập,Hào hứng
Tự nhiên Gánh team còng lưng trong Minecraft thật sự,Giải trí & Gaming,Hào hứng
Giải được bài đồ án niên luận khó nhất lớp quá,Học tập,Hào hứng
Tự nhiên Làm bài tập Quản trị hệ thống với team mệt mỏi quá :((,Học tập,Căng thẳng
Trời mưa ngập đường không đi xem phim Donghua được chán quá hihi,Đời sống thường ngày,Buồn rầu
Cuối cùng cũng qua môn cấu hình Router :((,Học tập,Hào hứng
Tự nhiên Gặp lại bạn cũ đi chạy xe quanh Cần Thơ cười thả ga thật sự,Đời sống thường ngày,Vui vẻ
Đang Học bảo vệ đề tài khó hiểu quá chắc tạch chán,Học tập,Buồn rầu
Thuyết trình bảo vệ đề tài thành công rực rỡ thật sự,Học tập,Hào hứng
Thề luôn Hôm nay trời đẹp đi uống cà phê quá xá đã quá,Đời sống thường ngày,Vui vẻ
Đang Mai thi môn viết báo cáo mà chưa chữ nào vào đầu mn ơi,Học tập,Căng thẳng
Hôm nay Sáng sớm dậy ngủ nướng thấy lòng bình yên quá,Đời sống thường ngày,Thư giãn
Thề luôn Test thành công hệ thống code PHP ae ạ,Khoa học & Công nghệ,Hào hứng
Cài đặt lab cho cấu hình Router phức tạp ghê chán,Học tập,Căng thẳng
Nay Cuối tuần đi ăn mì tôm hít thở không khí trong lành ae ạ,Đời sống thường ngày,Thư giãn
Hôm nay Trời mưa nằm nhà chạy xe quanh Cần Thơ là sướng nhất ae ạ,Đời sống thường ngày,Thư giãn
Nay Test thành công hệ thống máy ảo VMware mn ơi,Khoa học & Công nghệ,Hào hứng
Đang Mới làm hỏng mạng ảo Kathara tốn mớ tiền :((,Khoa học & Công nghệ,Buồn rầu
Nay Học thực tập mạng khó hiểu quá chắc tạch haha,Học tập,Buồn rầu
Tự nhiên Gặp lại bạn cũ đi ăn mì tôm cười thả ga haha,Đời sống thường ngày,Vui vẻ
Đang Trời mưa nằm nhà ngủ nướng là sướng nhất ae ạ,Đời sống thường ngày,Thư giãn
"Nay Rớt môn CT179 rồi, buồn quá",Học tập,Buồn rầu
Đang Mới làm hỏng CentOS tốn mớ tiền haha,Khoa học & Công nghệ,Buồn rầu
Hôm nay Làm bài tập Quản trị hệ thống với team mệt mỏi quá haha,Học tập,Căng thẳng
Nay Pha ly cà phê ngồi dạo phố ngắm phố phường,Đời sống thường ngày,Thư giãn
Đang Mới cài xong mạng ảo Kathara chạy mượt quá haha,Khoa học & Công nghệ,Hào hứng
Hôm nay Làm ván Minecraft cho nhẹ đầu ae ạ,Giải trí & Gaming,Thư giãn
Đang Mới cài xong máy ảo VMware chạy mượt quá hihi,Khoa học & Công nghệ,Hào hứng
"Cuối tháng hết tiền, phải ngủ nướng cho qua ngày thật sự",Đời sống thường ngày,Buồn rầu
Nay Ping Minecraft nhảy lên 999ms nản luôn haha,Giải trí & Gaming,Căng thẳng
Thề luôn Test thành công hệ thống Ubuntu dual boot chán,Khoa học & Công nghệ,Hào hứng
Nay Sáng sớm dậy dạo phố thấy lòng bình yên chán,Đời sống thường ngày,Thư giãn
Thề luôn Vừa fix xong bug code React mừng rớt nước mắt chán,Khoa học & Công nghệ,Hào hứng
Hôm nay Ping chuột FPS nhảy lên 999ms nản luôn hihi,Giải trí & Gaming,Căng thẳng
Đang Trời mưa nằm nhà ăn mì tôm là sướng nhất,Đời sống thường ngày,Thư giãn
Thề luôn Máy chủ database Firebase bị sập chán quá chán,Khoa học & Công nghệ,Buồn rầu
Nay Thuyết trình CT179 thành công rực rỡ hihi,Học tập,Hào hứng
Học đồ án niên luận khó hiểu quá chắc tạch chán,Học tập,Buồn rầu
Cuối cùng cũng qua môn bảo vệ đề tài ae ạ,Học tập,Hào hứng
Mới làm hỏng server Linux tốn mớ tiền thật sự,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Máy chủ code PHP bị sập chán quá haha,Khoa học & Công nghệ,Buồn rầu
Đang Máy chủ server Linux bị sập chán quá hihi,Khoa học & Công nghệ,Buồn rầu
"Hôm nay xui xẻo, lỡ làm nghe nhạc hỏng thật sự",Đời sống thường ngày,Buồn rầu
Hôm nay Học bài tập nhóm khó hiểu quá chắc tạch mn ơi,Học tập,Buồn rầu
Thề luôn Gặp team tạ trong Wuthering Waves ức chế thật thật sự,Giải trí & Gaming,Căng thẳng
Đang Thầy chấm viết báo cáo gắt quá quá,Học tập,Buồn rầu
Đang Làm bài tập Quản trị hệ thống với team mệt mỏi quá quá,Học tập,Căng thẳng
Hôm nay Cuối tuần đi xem phim Donghua hít thở không khí trong lành mn ơi,Đời sống thường ngày,Thư giãn
Tự nhiên Đạt điểm A môn thực tập mạng sung sướng quá,Học tập,Hào hứng
Thề luôn Vừa fix xong bug PSU 650W mừng rớt nước mắt,Khoa học & Công nghệ,Hào hứng
Ping Return of the Disaster-Class Hero nhảy lên 999ms nản luôn mn ơi,Giải trí & Gaming,Căng thẳng
Gánh team còng lưng trong rank Kim Cương quá,Giải trí & Gaming,Hào hứng
Hôm nay Làm ván Return of the Disaster-Class Hero cho nhẹ đầu ae ạ,Giải trí & Gaming,Thư giãn
Hôm nay Làm bài tập đồ án niên luận với team mệt mỏi quá thật sự,Học tập,Căng thẳng
Thề luôn Đọc liền tù tì bộ truyện Manhwa cuốn quá hihi,Giải trí & Gaming,Thư giãn
Thề luôn Hệ thống CentOS đang báo lỗi đỏ lòm thật sự,Khoa học & Công nghệ,Căng thẳng
Thề luôn Giải được bài Quản trị hệ thống khó nhất lớp haha,Học tập,Hào hứng
Đang Bug database Firebase fix cả đêm chưa xong trầm cảm hihi,Khoa học & Công nghệ,Căng thẳng
Đang Cài đặt lab cho đồ án niên luận phức tạp ghê thật sự,Học tập,Căng thẳng
Đang Cày chuột FPS giải trí sau giờ học quá,Giải trí & Gaming,Thư giãn
Đang Được tặng món quà nghe nhạc vui quá,Đời sống thường ngày,Vui vẻ
Gặp team tạ trong chuột FPS ức chế thật quá,Giải trí & Gaming,Căng thẳng
Đang Đạt điểm A môn Quản trị hệ thống sung sướng quá mn ơi,Học tập,Hào hứng
Nay Mở được nhân vật xịn trong OBS stream bá cháy chán,Giải trí & Gaming,Hào hứng
Test thành công hệ thống CentOS,Khoa học & Công nghệ,Hào hứng
Nay Mở được nhân vật xịn trong rank Kim Cương bá cháy,Giải trí & Gaming,Hào hứng
Tự nhiên Sáng sớm dậy uống cà phê thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
Đang Cuối tuần đi xem phim Donghua hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
Thề luôn Đi chơi Valorant với anh em cười đau bụng hihi,Giải trí & Gaming,Hào hứng
Đang Gặp lại bạn cũ đi ăn mì tôm cười thả ga mn ơi,Đời sống thường ngày,Vui vẻ
Lỡ tay xóa mất database Firebase không cứu được,Khoa học & Công nghệ,Buồn rầu
Máy chủ database Firebase bị sập chán quá chán,Khoa học & Công nghệ,Buồn rầu
Nay Chơi Valorant bị giật lag ping cao bực mình mn ơi,Giải trí & Gaming,Căng thẳng
Pha ly cà phê ngồi ăn quán vỉa hè ngắm phố phường thật sự,Đời sống thường ngày,Thư giãn
Hôm nay Mới làm hỏng máy ảo VMware tốn mớ tiền ae ạ,Khoa học & Công nghệ,Buồn rầu
Đang Thuyết trình viết báo cáo thành công rực rỡ chán,Học tập,Hào hứng
Hôm nay Đi chơi Minecraft với anh em cười đau bụng hihi,Giải trí & Gaming,Hào hứng
Thề luôn Gặp lại bạn cũ đi ăn quán vỉa hè cười thả ga quá,Đời sống thường ngày,Vui vẻ
Nay Mới được nhận lương đi dạo phố thôi thật sự,Đời sống thường ngày,Vui vẻ
Đang Mới được nhận lương đi xem phim Donghua thôi chán,Đời sống thường ngày,Vui vẻ
Đang Thuyết trình bảo vệ đề tài thành công rực rỡ :((,Học tập,Hào hứng
"Tự nhiên Hôm nay xui xẻo, lỡ làm ăn mì tôm hỏng haha",Đời sống thường ngày,Buồn rầu
Thề luôn Trời mưa ngập đường không đi uống cà phê được chán quá haha,Đời sống thường ngày,Buồn rầu
Hôm nay Chơi chuột FPS bị giật lag ping cao bực mình ae ạ,Giải trí & Gaming,Căng thẳng
"Hôm nay Rớt môn viết báo cáo rồi, buồn quá mn ơi",Học tập,Buồn rầu
Tự nhiên Ping Wuthering Waves nhảy lên 999ms nản luôn hihi,Giải trí & Gaming,Căng thẳng
Thề luôn Hôm nay trời đẹp đi nghe nhạc quá xá đã mn ơi,Đời sống thường ngày,Vui vẻ
Đang Mới làm hỏng CentOS tốn mớ tiền ae ạ,Khoa học & Công nghệ,Buồn rầu
Thề luôn Đọc liền tù tì bộ Return of the Disaster-Class Hero cuốn quá thật sự,Giải trí & Gaming,Thư giãn
Trời mưa nằm nhà dạo phố là sướng nhất :((,Đời sống thường ngày,Thư giãn
Xe hư giữa đường lúc đang ăn quán vỉa hè haha,Đời sống thường ngày,Buồn rầu
Nay Đạt điểm A môn bài tập nhóm sung sướng quá chán,Học tập,Hào hứng
Thề luôn Bị điểm thấp bài kiểm tra CT179 chán chả buồn nói quá,Học tập,Buồn rầu
Nay Giải được bài bài tập nhóm khó nhất lớp hihi,Học tập,Hào hứng
Thề luôn Code xong chức năng mạng ảo Kathara thấy mình bá thật :((,Khoa học & Công nghệ,Hào hứng
Chuỗi thua chuột FPS tụt rank thảm hại thật sự,Giải trí & Gaming,Căng thẳng
Tự nhiên Làm bài tập bài tập nhóm với team mệt mỏi quá quá,Học tập,Căng thẳng
Nay Deadline môn bài tập nhóm dí sấp mặt haha,Học tập,Căng thẳng
Tự nhiên Cuối cùng cũng qua môn đồ án niên luận hihi,Học tập,Hào hứng
Nay Cấu hình database Firebase khó quá nhức hết cả đầu chán,Khoa học & Công nghệ,Căng thẳng
Đang Giải được bài cấu hình Router khó nhất lớp mn ơi,Học tập,Hào hứng
Thề luôn Hôm nay trời đẹp đi dạo phố quá xá đã mn ơi,Đời sống thường ngày,Vui vẻ
Tự nhiên Đi chơi Minecraft với anh em cười đau bụng,Giải trí & Gaming,Hào hứng
Tự nhiên Mở được nhân vật xịn trong Return of the Disaster-Class Hero bá cháy :((,Giải trí & Gaming,Hào hứng
Tự nhiên Vừa thắng chuỗi trận Valorant cảm giác yomost mn ơi,Giải trí & Gaming,Hào hứng
Học Quản trị hệ thống khó hiểu quá chắc tạch ae ạ,Học tập,Buồn rầu
Nay Trời mưa nằm nhà uống cà phê là sướng nhất quá,Đời sống thường ngày,Thư giãn
Thề luôn Bug mạng ảo Kathara fix cả đêm chưa xong trầm cảm mn ơi,Khoa học & Công nghệ,Căng thẳng
Hôm nay Bị điểm thấp bài kiểm tra đồ án niên luận chán chả buồn nói hihi,Học tập,Buồn rầu
Hôm nay Pha ly cà phê ngồi xem phim Donghua ngắm phố phường mn ơi,Đời sống thường ngày,Thư giãn
Đang Chuỗi thua Wuthering Waves tụt rank thảm hại mn ơi,Giải trí & Gaming,Căng thẳng
Mai thi môn CT179 mà chưa chữ nào vào đầu mn ơi,Học tập,Căng thẳng
Đang Chuỗi thua Valorant tụt rank thảm hại,Giải trí & Gaming,Căng thẳng
"Tự nhiên Hôm nay xui xẻo, lỡ làm chạy xe quanh Cần Thơ hỏng",Đời sống thường ngày,Buồn rầu
Thề luôn Vừa thắng chuỗi trận Valorant cảm giác yomost hihi,Giải trí & Gaming,Hào hứng
Tự nhiên Mở được nhân vật xịn trong Wuthering Waves bá cháy thật sự,Giải trí & Gaming,Hào hứng
Hôm nay Gặp lại bạn cũ đi ngủ nướng cười thả ga hihi,Đời sống thường ngày,Vui vẻ
Đang Máy chủ server Linux bị sập chán quá quá,Khoa học & Công nghệ,Buồn rầu
Làm bài tập CT179 với team mệt mỏi quá quá,Học tập,Căng thẳng
Làm bài tập thực tập mạng với team mệt mỏi quá,Học tập,Căng thẳng
Thề luôn Làm bài tập Quản trị hệ thống với team mệt mỏi quá,Học tập,Căng thẳng
Tự nhiên Cấu hình CentOS khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Đang Sáng sớm dậy ngủ nướng thấy lòng bình yên hihi,Đời sống thường ngày,Thư giãn
Tự nhiên Gặp team tạ trong Valorant ức chế thật chán,Giải trí & Gaming,Căng thẳng
Nay Chuỗi thua OBS stream tụt rank thảm hại :((,Giải trí & Gaming,Căng thẳng
Nay Cuối cùng cũng qua môn đồ án niên luận,Học tập,Hào hứng
Nay Được tặng món quà ăn mì tôm vui quá,Đời sống thường ngày,Vui vẻ
Ping rank Kim Cương nhảy lên 999ms nản luôn thật sự,Giải trí & Gaming,Căng thẳng
Đang Được tặng món quà dạo phố vui quá,Đời sống thường ngày,Vui vẻ
Thề luôn Cày OBS stream giải trí sau giờ học quá,Giải trí & Gaming,Thư giãn
"Hôm nay Rớt môn Quản trị hệ thống rồi, buồn quá :((",Học tập,Buồn rầu
Gặp team tạ trong rank Kim Cương ức chế thật mn ơi,Giải trí & Gaming,Căng thẳng
Hệ thống máy ảo VMware đang báo lỗi đỏ lòm chán,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Được tặng món quà ăn quán vỉa hè vui quá hihi,Đời sống thường ngày,Vui vẻ
Nay Cuối tuần đi ngủ nướng hít thở không khí trong lành hihi,Đời sống thường ngày,Thư giãn
Thề luôn Cấu hình database Firebase khó quá nhức hết cả đầu haha,Khoa học & Công nghệ,Căng thẳng
Nay Học viết báo cáo khó hiểu quá chắc tạch quá,Học tập,Buồn rầu
Cấu hình CentOS khó quá nhức hết cả đầu haha,Khoa học & Công nghệ,Căng thẳng
"Rớt môn bảo vệ đề tài rồi, buồn quá chán",Học tập,Buồn rầu
Tự nhiên Thầy chấm cấu hình Router gắt quá,Học tập,Buồn rầu
Thề luôn Bug code PHP fix cả đêm chưa xong trầm cảm ae ạ,Khoa học & Công nghệ,Căng thẳng
"Nay Hôm nay xui xẻo, lỡ làm ăn quán vỉa hè hỏng chán",Đời sống thường ngày,Buồn rầu
Gặp team tạ trong rank Kim Cương ức chế thật thật sự,Giải trí & Gaming,Căng thẳng
Cấu hình máy ảo VMware khó quá nhức hết cả đầu chán,Khoa học & Công nghệ,Căng thẳng
Nay Làm đồ án với CentOS mà code không chạy hihi,Khoa học & Công nghệ,Căng thẳng
Thề luôn Gánh team còng lưng trong OBS stream,Giải trí & Gaming,Hào hứng
Gánh team còng lưng trong Return of the Disaster-Class Hero thật sự,Giải trí & Gaming,Hào hứng
Tự nhiên Vừa thắng chuỗi trận chuột FPS cảm giác yomost ae ạ,Giải trí & Gaming,Hào hứng
Làm bài tập Quản trị hệ thống với team mệt mỏi quá mn ơi,Học tập,Căng thẳng
Mở được nhân vật xịn trong chuột FPS bá cháy ae ạ,Giải trí & Gaming,Hào hứng
Tự nhiên Lỡ tay xóa mất database Firebase không cứu được chán,Khoa học & Công nghệ,Buồn rầu
Thề luôn Được tặng món quà chạy xe quanh Cần Thơ vui quá chán,Đời sống thường ngày,Vui vẻ
Thề luôn Mới được nhận lương đi nghe nhạc thôi mn ơi,Đời sống thường ngày,Vui vẻ
Thề luôn Trời mưa nằm nhà ăn mì tôm là sướng nhất thật sự,Đời sống thường ngày,Thư giãn
Làm đồ án với code PHP mà code không chạy mn ơi,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Sáng sớm dậy ngủ nướng thấy lòng bình yên thật sự,Đời sống thường ngày,Thư giãn
Nay Cày OBS stream giải trí sau giờ học thật sự,Giải trí & Gaming,Thư giãn
