Text,Topic,Emotion
Nay Gánh team còng lưng trong Wuthering Waves :v,Giải trí & Gaming,Hào hứng
Buồn cười quá Cuối cùng cũng qua môn Quản trị hệ thống mn ơi,Học tập,Hào hứng
Thề luôn Học cấu hình Router khó hiểu quá chắc tạch mn ơi,Học tập,Buồn rầu
"Thề luôn Chưa làm xong báo cáo thi cuối kỳ, toang rồi quá",Học tập,Căng thẳng
Hôm nay Deadline môn Lập trình web dí sấp mặt hihi,Học tập,Căng thẳng
"Sáng ra Cấu hình thành công PSU 650W, tối nay ngủ ngon rồi chán",Khoa học & Công nghệ,Hào hứng
Tự nhiên Trốn việc đi tập gym xả stress ae ạ,Đời sống thường ngày,Thư giãn
"Đang Tài khoản server Linux bị khóa, khóc ròng thật sự",Khoa học & Công nghệ,Buồn rầu
Tự nhiên Trốn việc đi dọn dẹp nhà cửa xả stress,Đời sống thường ngày,Thư giãn
Nay Cấu hình mạng ảo Kathara khó quá nhức hết cả đầu vãi,Khoa học & Công nghệ,Căng thẳng
Sáng ra Cuối cùng cũng qua môn Quản trị hệ thống ae ạ,Học tập,Hào hứng
Hôm nay Cài đặt lab cho Cấu trúc dữ liệu phức tạp ghê haha,Học tập,Căng thẳng
Vừa fix xong bug Ubuntu dual boot mừng rớt nước mắt haha,Khoa học & Công nghệ,Hào hứng
Nay Làm bài tập Cấu trúc dữ liệu với team mệt mỏi quá chán,Học tập,Căng thẳng
Hôm nay Được tặng món quà ăn mì tôm vui quá hihi,Đời sống thường ngày,Vui vẻ
Hôm nay Cuối cùng cũng qua môn đồ án niên luận mn ơi,Học tập,Hào hứng
Tự nhiên Trượt mất phần thưởng rank Kim Cương cay quá vãi,Giải trí & Gaming,Buồn rầu
"Đang Roll mãi không ra waifu trong rank Kim Cương, trầm cảm thật sự",Giải trí & Gaming,Buồn rầu
"Hôm nay Rớt môn Toán rời rạc rồi, buồn quá :v",Học tập,Buồn rầu
Buồn cười quá Mai thi môn Quản trị hệ thống mà chưa chữ nào vào đầu thật sự,Học tập,Căng thẳng
Hôm nay Thức trắng đêm ôn thực tập mạng hihi,Học tập,Căng thẳng
"Nay Chưa làm xong báo cáo cấu hình Router, toang rồi haha",Học tập,Căng thẳng
Tự nhiên Mới cài xong Ubuntu dual boot chạy bao mượt thật sự,Khoa học & Công nghệ,Hào hứng
Nay Đạt điểm A môn Cấu trúc dữ liệu sung sướng quá hihi,Học tập,Hào hứng
Hôm nay Giải được bài thi cuối kỳ khó nhất lớp :((,Học tập,Hào hứng
Nay Hôm nay trời đẹp đi dọn dẹp nhà cửa quá xá đã quá,Đời sống thường ngày,Vui vẻ
Thề luôn Đợi tập gym mỏi hết cả chân mn ơi,Đời sống thường ngày,Căng thẳng
Buồn cười quá Thầy khen bài tập đồ án niên luận làm xuất sắc :v,Học tập,Hào hứng
Vừa thắng chuỗi trận board game cảm giác yomost hihi,Giải trí & Gaming,Hào hứng
Tự nhiên Thuyết trình thi cuối kỳ thành công rực rỡ mn ơi,Học tập,Hào hứng
Đang Bug database Firebase fix cả đêm chưa xong trầm cảm quá,Khoa học & Công nghệ,Căng thẳng
"Thề luôn Chưa làm xong báo cáo CT179, toang rồi hihi",Học tập,Căng thẳng
"Đang Game Đấu Trường Chân Lý dạo này chán quá, hết hứng chơi thật sự",Giải trí & Gaming,Buồn rầu
Thuyết trình CT179 thành công rực rỡ quá,Học tập,Hào hứng
Buồn cười quá Làm đồ án với API mà code không chạy chán,Khoa học & Công nghệ,Căng thẳng
"Thề luôn Cuối tháng hết tiền, phải dọn dẹp nhà cửa cho qua ngày :v",Đời sống thường ngày,Buồn rầu
Mới làm hỏng code PHP tốn mớ tiền thật sự,Khoa học & Công nghệ,Buồn rầu
Buồn cười quá Trời mưa ngập đường không đi dọn dẹp nhà cửa được chán quá chán,Đời sống thường ngày,Buồn rầu
"Đang Cấu hình thành công mã nguồn Python, tối nay ngủ ngon rồi :((",Khoa học & Công nghệ,Hào hứng
Buồn cười quá Mới được nhận lương đi uống cà phê thôi quá,Đời sống thường ngày,Vui vẻ
Đang combat Wuthering Waves thì rớt mạng quá,Giải trí & Gaming,Căng thẳng
Đang Được tặng món quà xem phim Donghua vui quá :v,Đời sống thường ngày,Vui vẻ
Nay Đọc liền tù tì bộ truyện Manhwa cuốn quá hihi,Giải trí & Gaming,Thư giãn
Hôm nay Cuối cùng cũng qua môn Lập trình web haha,Học tập,Hào hứng
"Hôm nay Hôm nay xui xẻo, lỡ làm xem phim Donghua hỏng chán",Đời sống thường ngày,Buồn rầu
Tự nhiên Làm ván Return of the Disaster-Class Hero cho nhẹ đầu mn ơi,Giải trí & Gaming,Thư giãn
Thề luôn Cuối tuần đi ăn mì tôm hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
Tự nhiên Mới làm hỏng PSU 650W tốn mớ tiền vãi,Khoa học & Công nghệ,Buồn rầu
Code xong chức năng card màn hình thấy mình bá thật :((,Khoa học & Công nghệ,Hào hứng
Mới làm hỏng code React tốn mớ tiền hihi,Khoa học & Công nghệ,Buồn rầu
Đang Trời mưa ngập đường không đi nấu ăn được chán quá thật sự,Đời sống thường ngày,Buồn rầu
Sáng ra Cày Minecraft giải trí sau giờ học :((,Giải trí & Gaming,Thư giãn
"Nay Cấu hình thành công CentOS, tối nay ngủ ngon rồi :((",Khoa học & Công nghệ,Hào hứng
Máy chủ API bị sập chán quá quá,Khoa học & Công nghệ,Buồn rầu
Thề luôn Hôm nay trời đẹp đi tập gym quá xá đã :((,Đời sống thường ngày,Vui vẻ
Gặp team tạ trong Valorant ức chế thật haha,Giải trí & Gaming,Căng thẳng
Sáng ra Cuối cùng cũng qua môn Toán rời rạc vãi,Học tập,Hào hứng
Hôm nay Nghe nhạc lofi và chơi phim hoạt hình thật bình yên chán,Giải trí & Gaming,Thư giãn
Nay Nghe nhạc lofi và chơi Valorant thật bình yên thật sự,Giải trí & Gaming,Thư giãn
Nay Xung đột driver API sửa mãi không được,Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Mai thi môn Toán rời rạc mà chưa chữ nào vào đầu quá,Học tập,Căng thẳng
Hôm nay Trốn việc đi đi siêu thị xả stress haha,Đời sống thường ngày,Thư giãn
"Thề luôn Làm sai bét câu cuối môn Lập trình web, tiếc đứt ruột vãi",Học tập,Buồn rầu
Sáng ra Ping Discord nhảy lên 999ms nản luôn :v,Giải trí & Gaming,Căng thẳng
Pha ly cà phê ngồi đi siêu thị ngắm phố phường vãi,Đời sống thường ngày,Thư giãn
Tự nhiên Sáng sớm dậy nấu ăn thấy lòng bình yên,Đời sống thường ngày,Thư giãn
"Thề luôn Màn hình xanh vì router mạng, hoang mang tột độ chán",Khoa học & Công nghệ,Căng thẳng
Hôm nay Bị điểm thấp bài kiểm tra bài tập nhóm chán chả buồn nói haha,Học tập,Buồn rầu
Tự nhiên Bị đồng đội toxic trong chuột FPS bực cả mình quá,Giải trí & Gaming,Căng thẳng
Nay Cày phim hoạt hình giải trí sau giờ học thật sự,Giải trí & Gaming,Thư giãn
Đang Giải được bài bảo vệ đề tài khó nhất lớp haha,Học tập,Hào hứng
Máy chủ card màn hình bị sập chán quá thật sự,Khoa học & Công nghệ,Buồn rầu
Thề luôn Xung đột driver chip Ryzen sửa mãi không được :v,Khoa học & Công nghệ,Căng thẳng
Đang Được tặng món quà ăn mì tôm vui quá vãi,Đời sống thường ngày,Vui vẻ
Mới được nhận lương đi nấu ăn thôi mn ơi,Đời sống thường ngày,Vui vẻ
Hôm nay Sáng sớm dậy xem phim Donghua thấy lòng bình yên :v,Đời sống thường ngày,Thư giãn
Đang Cuối cùng cũng qua môn viết báo cáo haha,Học tập,Hào hứng
Sáng ra Code xong chức năng database Firebase thấy mình bá thật quá,Khoa học & Công nghệ,Hào hứng
Nay Đang code ngon thì chip Ryzen dở chứng chán,Khoa học & Công nghệ,Buồn rầu
Đang Xe hư giữa đường lúc đang dạo phố hihi,Đời sống thường ngày,Buồn rầu
Tự nhiên Bị điểm thấp bài kiểm tra thực tập mạng chán chả buồn nói hihi,Học tập,Buồn rầu
Thề luôn Đi chơi Discord với anh em cười đau bụng chán,Giải trí & Gaming,Hào hứng
"Tự nhiên Roll mãi không ra waifu trong board game, trầm cảm :((",Giải trí & Gaming,Buồn rầu
Đang Ping Wuthering Waves nhảy lên 999ms nản luôn vãi,Giải trí & Gaming,Căng thẳng
"Đang Game OBS stream dạo này chán quá, hết hứng chơi ae ạ",Giải trí & Gaming,Buồn rầu
Sáng ra Xe hư giữa đường lúc đang nghe nhạc,Đời sống thường ngày,Buồn rầu
Đang Xe hư giữa đường lúc đang nghe nhạc :v,Đời sống thường ngày,Buồn rầu
Ping Đấu Trường Chân Lý nhảy lên 999ms nản luôn vãi,Giải trí & Gaming,Căng thẳng
Buồn cười quá Trời mưa ngập đường không đi đi siêu thị được chán quá quá,Đời sống thường ngày,Buồn rầu
Buồn cười quá Trời mưa ngập đường không đi đi siêu thị được chán quá,Đời sống thường ngày,Buồn rầu
Đang Gặp lại bạn cũ đi ăn mì tôm cười thả ga,Đời sống thường ngày,Vui vẻ
Hôm nay Trời mưa ngập đường không đi tập gym được chán quá :((,Đời sống thường ngày,Buồn rầu
Buồn cười quá Thầy chấm bài tập nhóm gắt quá,Học tập,Buồn rầu
Sáng ra Làm bài tập CT179 với team mệt mỏi quá :v,Học tập,Căng thẳng
Đang Bị đồng đội toxic trong board game bực cả mình :((,Giải trí & Gaming,Căng thẳng
Buồn cười quá Làm ván Wuthering Waves cho nhẹ đầu haha,Giải trí & Gaming,Thư giãn
Hôm nay Vừa thắng chuỗi trận chuột FPS cảm giác yomost hihi,Giải trí & Gaming,Hào hứng
Hệ thống code React đang báo lỗi đỏ lòm mn ơi,Khoa học & Công nghệ,Căng thẳng
Đang Gặp team tạ trong board game ức chế thật ae ạ,Giải trí & Gaming,Căng thẳng
"Đang Cấu hình thành công CentOS, tối nay ngủ ngon rồi quá",Khoa học & Công nghệ,Hào hứng
"Hôm nay Nhà cúp điện đen thui, không thể ngủ nướng được, chán thật vãi",Đời sống thường ngày,Buồn rầu
Tự nhiên Cày rank Kim Cương giải trí sau giờ học,Giải trí & Gaming,Thư giãn
Tự nhiên Mới được nhận lương đi ăn quán vỉa hè thôi,Đời sống thường ngày,Vui vẻ
Tự nhiên Cài đặt lab cho bài tập nhóm phức tạp ghê ae ạ,Học tập,Căng thẳng
Nay Giải được bài Cấu trúc dữ liệu khó nhất lớp quá,Học tập,Hào hứng
Đang Đi làm về mệt mà còn phải nấu ăn quá,Đời sống thường ngày,Căng thẳng
Buồn cười quá Test thành công hệ thống API ae ạ,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Mai thi môn bảo vệ đề tài mà chưa chữ nào vào đầu ae ạ,Học tập,Căng thẳng
Đang Làm bài tập đồ án niên luận với team mệt mỏi quá mn ơi,Học tập,Căng thẳng
"Buồn cười quá Game chuột FPS dạo này chán quá, hết hứng chơi quá",Giải trí & Gaming,Buồn rầu
Thề luôn Làm ván OBS stream cho nhẹ đầu mn ơi,Giải trí & Gaming,Thư giãn
Hôm nay Deadline môn CT179 dí sấp mặt quá,Học tập,Căng thẳng
Buồn cười quá Hôm nay trời đẹp đi dọn dẹp nhà cửa quá xá đã,Đời sống thường ngày,Vui vẻ
Tự nhiên Đang code ngon thì chip Ryzen dở chứng hihi,Khoa học & Công nghệ,Buồn rầu
Thề luôn Làm đồ án với API mà code không chạy hihi,Khoa học & Công nghệ,Căng thẳng
Sáng ra Cấu hình PSU 650W khó quá nhức hết cả đầu haha,Khoa học & Công nghệ,Căng thẳng
Đạt điểm A môn cấu hình Router sung sướng quá chán,Học tập,Hào hứng
Dựng xong CentOS nhìn ngầu bá cháy chán,Khoa học & Công nghệ,Hào hứng
Sáng ra Cuối tuần đi ngủ nướng hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
Hôm nay Trời mưa ngập đường không đi ăn quán vỉa hè được chán quá mn ơi,Đời sống thường ngày,Buồn rầu
Nghe nhạc lofi và chơi truyện Manhwa thật bình yên vãi,Giải trí & Gaming,Thư giãn
Hôm nay Nay mới tậu card màn hình dùng sướng vãi vãi,Khoa học & Công nghệ,Hào hứng
Hôm nay Đang combat Đấu Trường Chân Lý thì rớt mạng vãi,Giải trí & Gaming,Căng thẳng
Gặp lại bạn cũ đi uống cà phê cười thả ga quá,Đời sống thường ngày,Vui vẻ
"Buồn cười quá Roll mãi không ra waifu trong rank Kim Cương, trầm cảm thật sự",Giải trí & Gaming,Buồn rầu
Buồn cười quá Vừa lập kỷ lục mới trong phim hoạt hình thật sự,Giải trí & Gaming,Hào hứng
"Sáng ra Nhà cúp điện đen thui, không thể nghe nhạc được, chán thật quá",Đời sống thường ngày,Buồn rầu
Nay Xe hư giữa đường lúc đang xem phim Donghua haha,Đời sống thường ngày,Buồn rầu
Hôm nay Test thành công hệ thống router mạng vãi,Khoa học & Công nghệ,Hào hứng
Đang Bị đồng đội toxic trong phim hoạt hình bực cả mình vãi,Giải trí & Gaming,Căng thẳng
Sáng ra Cuối cùng cũng qua môn CT179 quá,Học tập,Hào hứng
Buồn cười quá Vừa lập kỷ lục mới trong OBS stream quá,Giải trí & Gaming,Hào hứng
Thề luôn Pha ly cà phê ngồi ngủ nướng ngắm phố phường mn ơi,Đời sống thường ngày,Thư giãn
Sáng ra Mới cài xong Ubuntu dual boot chạy bao mượt quá,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Gặp chuyện bực mình lúc ăn mì tôm quá,Đời sống thường ngày,Căng thẳng
Thề luôn Vừa thắng chuỗi trận chuột FPS cảm giác yomost ae ạ,Giải trí & Gaming,Hào hứng
Buồn cười quá Cấu hình máy ảo VMware khó quá nhức hết cả đầu haha,Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Hôm nay trời đẹp đi dạo phố quá xá đã vãi,Đời sống thường ngày,Vui vẻ
Nay Đi làm về mệt mà còn phải uống cà phê :v,Đời sống thường ngày,Căng thẳng
Nay Vừa fix xong bug mã nguồn Python mừng rớt nước mắt vãi,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Hôm nay trời đẹp đi chạy xe quanh Cần Thơ quá xá đã chán,Đời sống thường ngày,Vui vẻ
Buồn cười quá Thầy chấm đồ án niên luận gắt quá vãi,Học tập,Buồn rầu
Tự nhiên Cuối tuần đi uống cà phê hít thở không khí trong lành hihi,Đời sống thường ngày,Thư giãn
"Tự nhiên Màn hình xanh vì server Linux, hoang mang tột độ quá",Khoa học & Công nghệ,Căng thẳng
"Màn hình xanh vì CentOS, hoang mang tột độ quá",Khoa học & Công nghệ,Căng thẳng
Đang code ngon thì server Linux dở chứng quá,Khoa học & Công nghệ,Buồn rầu
"Nay Chưa làm xong báo cáo cấu hình Router, toang rồi",Học tập,Căng thẳng
Tự nhiên Sáng sớm dậy chạy xe quanh Cần Thơ thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
Buồn cười quá Làm đồ án với database Firebase mà code không chạy :((,Khoa học & Công nghệ,Căng thẳng
Sáng ra Gặp team tạ trong truyện Manhwa ức chế thật :((,Giải trí & Gaming,Căng thẳng
Thề luôn Làm bài tập thực tập mạng với team mệt mỏi quá hihi,Học tập,Căng thẳng
Tự nhiên Trời mưa nằm nhà nghe nhạc là sướng nhất haha,Đời sống thường ngày,Thư giãn
Sáng ra Mới làm hỏng CentOS tốn mớ tiền quá,Khoa học & Công nghệ,Buồn rầu
"Chưa làm xong báo cáo bảo vệ đề tài, toang rồi quá",Học tập,Căng thẳng
Đang code ngon thì card màn hình dở chứng thật sự,Khoa học & Công nghệ,Buồn rầu
